date,open,close,high,low,volume,Name
2021-03-10,225.47969620016474,225.47969620016474,226.3246070538252,223.1844629417035,1267083,MSFT
2021-03-11,228.60464500178043,228.60464500178043,230.94865071878786,227.38440374458844,80023,MSFT
2021-03-12,222.79925229580195,222.79925229580195,223.14524194349664,220.8960308318042,746303,MSFT
2021-03-15,231.55015060124188,231.55015060124188,233.7471034289938,230.83472223738454,1178014,MSFT
2021-03-16,238.54656932975533,238.54656932975533,241.558276597441,236.60207667091643,34645,MSFT
2021-03-17,242.14411192400303,242.14411192400303,242.84133434833652,242.0781681546763,1614505,MSFT
2021-03-18,240.4667026955632,240.4667026955632,241.30430225561497,238.4863874470317,914001,MSFT
2021-03-19,237.63319707782307,237.63319707782307,238.05746592898396,236.10398509373297,1150154,MSFT
2021-03-22,237.61222839918165,237.61222839918165,242.05054410202675,235.26033896883453,1080193,MSFT
2021-03-23,233.10905784749178,233.10905784749178,234.4778937825856,231.50166645893867,451420,MSFT
2021-03-24,236.0927828002641,236.0927828002641,237.1567664271127,233.30299676890908,1184559,MSFT
2021-03-25,237.99652005015574,237.99652005015574,239.31151801605046,236.3002807208773,1067645,MSFT
2021-03-26,237.98856979746432,237.98856979746432,239.7184589882199,236.5457426721056,693043,MSFT
2021-03-29,243.13272060071554,243.13272060071554,244.42642492982662,240.78223009250263,659168,MSFT
2021-03-30,238.77662373377626,238.77662373377626,238.93348633690243,236.63034053993144,1735622,MSFT
2021-03-31,246.56172507146866,246.56172507146866,248.98167367892037,244.22408386950795,864325,MSFT
2021-04-01,245.7733179242206,245.7733179242206,247.18800007970069,243.52633692105348,718470,MSFT
2021-04-02,246.67872191812708,246.67872191812708,250.7526561744494,246.24353471902677,191632,MSFT
2021-04-05,246.1769808962536,246.1769808962536,248.3648100518898,245.60206570573632,741464,MSFT
2021-04-06,241.43016681205876,241.43016681205876,245.3631080018886,241.22354184900678,627020,MSFT
2021-04-07,238.2753223916207,238.2753223916207,242.32595561663058,238.15491914315714,1254433,MSFT
2021-04-08,235.3306431373384,235.3306431373384,237.5333600768862,231.87204958136596,1258195,MSFT
2021-04-09,230.23164207389738,230.23164207389738,230.4629109464962,226.37563058252854,1196265,MSFT
2021-04-12,229.62553260174892,229.62553260174892,230.18044274585412,227.83191649280462,303154,MSFT
2021-04-13,227.1792826073924,227.1792826073924,229.10656102290974,225.0613182198107,628500,MSFT
2021-04-14,227.03193389937212,227.03193389937212,227.042852740262,227.02125797942278,1088112,MSFT
2021-04-15,228.49285382353156,228.49285382353156,230.3756756810881,228.10521041675293,1563950,MSFT
2021-04-16,227.30190971215634,227.30190971215634,228.32628315773982,222.65602345097568,1181941,MSFT
2021-04-19,233.36870395347287,233.36870395347287,233.5175791478917,232.24058290360108,641353,MSFT
2021-04-20,224.19164684474333,224.19164684474333,225.68643905804186,220.03643438601733,986528,MSFT
2021-04-21,221.2494122311352,221.2494122311352,224.29488848823175,218.5670297515014,756734,MSFT
2021-04-22,228.3068752529783,228.3068752529783,230.55487146071877,226.69432341058987,568848,MSFT
2021-04-23,216.98281257667935,216.98281257667935,219.14767723303896,214.80922203350136,171213,MSFT
2021-04-26,218.20576360581785,218.20576360581785,218.70077165008138,217.13764427746938,880396,MSFT
2021-04-27,211.9352168466862,211.9352168466862,213.30801683154445,211.67199691993605,361072,MSFT
2021-04-28,199.8002292971624,199.8002292971624,200.9681788837427,199.44909150845055,1764268,MSFT
2021-04-29,200.35264034921315,200.35264034921315,200.7353322134452,199.70304106851268,950399,MSFT
2021-04-30,201.55657542405885,201.55657542405885,202.63389650018942,201.539333918742,1054700,MSFT
2021-05-03,202.59972101030817,202.59972101030817,204.5465051562865,199.38805073901167,1413118,MSFT
2021-05-04,205.32719426948918,205.32719426948918,206.80087521963554,204.91573485645824,1416005,MSFT
2021-05-05,205.04895572284263,205.04895572284263,207.3461226600511,202.3260724129716,1279841,MSFT
2021-05-06,207.06140942403727,207.06140942403727,207.38090240425572,203.42944941059363,125004,MSFT
2021-05-07,212.1869122021996,212.1869122021996,215.06396114720903,206.35637155779494,1109553,MSFT
2021-05-10,219.47782339448543,219.47782339448543,220.42982231687944,218.91436643949325,1554918,MSFT
2021-05-11,219.55090365063396,219.55090365063396,221.70178003365575,217.48022644882298,726747,MSFT
2021-05-12,219.2991850678223,219.2991850678223,220.99276621543703,218.6119712184348,1210752,MSFT
2021-05-13,218.0770211511414,218.0770211511414,218.0936923300468,217.45780262038974,1463374,MSFT
2021-05-14,224.88390428908988,224.88390428908988,226.9099469629565,223.7680423289353,913523,MSFT
2021-05-17,225.8888163594445,225.8888163594445,226.3370390735515,224.4667810819352,431387,MSFT
2021-05-18,216.48940542936813,216.48940542936813,216.63894678385228,212.7374371419068,975481,MSFT
2021-05-19,211.6188125152776,211.6188125152776,212.57350036891754,210.34701660236036,-105240,MSFT
2021-05-20,211.29518953361492,211.29518953361492,215.20220913597416,207.39993997830547,1056692,MSFT
2021-05-21,214.26735346635908,214.26735346635908,216.74698045912595,214.25044825240417,1034737,MSFT
2021-05-24,216.6682395855668,216.6682395855668,218.2205487020919,212.06139187456466,1076435,MSFT
2021-05-25,214.19390873020697,214.19390873020697,216.13328711940028,212.0724675342596,1138453,MSFT
2021-05-26,223.52870972099933,223.52870972099933,227.87666930030105,221.46309849536522,871669,MSFT
2021-05-27,226.5073736029655,226.5073736029655,226.83868170590532,224.54071238182604,744253,MSFT
2021-05-28,222.58981914522758,222.58981914522758,224.98558316765693,221.96873585838972,1604501,MSFT
2021-05-31,224.8004218103325,224.8004218103325,226.77099970488212,223.10844629056174,-305240,MSFT
2021-06-01,230.93848052155326,230.93848052155326,232.01204952891672,228.26636401164788,1764567,MSFT
2021-06-02,231.13747786016566,231.13747786016566,236.1739503889735,229.32576698157794,1677933,MSFT
2021-06-03,229.96627837207262,229.96627837207262,230.05773911637752,225.905294952625,1367166,MSFT
2021-06-04,235.4642476347848,235.4642476347848,235.5758389754884,233.97966197412606,1975624,MSFT
2021-06-07,230.7885954983382,230.7885954983382,231.02135968538178,229.19654702417006,1086975,MSFT
2021-06-08,235.18665123245168,235.18665123245168,237.7785847321651,232.82767688020945,676441,MSFT
2021-06-09,228.47080002329344,228.47080002329344,229.32927509569126,223.3265899888758,932917,MSFT
2021-06-10,227.30784376740178,227.30784376740178,227.87697996886422,223.538602928383,1957944,MSFT
2021-06-11,223.14219352430297,223.14219352430297,225.16320580797012,220.7754258621588,1033927,MSFT
2021-06-14,227.28856334588897,227.28856334588897,228.12666112924185,225.15538296740684,2226460,MSFT
2021-06-15,220.8645326788415,220.8645326788415,221.9846276605581,218.05781388320662,1421292,MSFT
2021-06-16,219.80270258110127,219.80270258110127,222.6115794850489,219.1638644485248,746516,MSFT
2021-06-17,220.43498995717258,220.43498995717258,223.37403999796044,218.56399334756995,624133,MSFT
2021-06-18,215.60131049519842,215.60131049519842,216.33758321041142,211.99540759774766,1385630,MSFT
2021-06-21,215.81112502767544,215.81112502767544,216.90922977752976,214.40751594961506,826146,MSFT
2021-06-22,215.03052004136435,215.03052004136435,216.00207027516484,211.19873077064625,723494,MSFT
2021-06-23,218.05213614361648,218.05213614361648,222.75692105773996,214.75722781333204,1113365,MSFT
2021-06-24,225.67503680628352,225.67503680628352,229.60400663137008,224.69695875081607,386368,MSFT
2021-06-25,224.8816775981761,224.8816775981761,226.00878717095915,224.65781337012544,654057,MSFT
2021-06-28,222.74899195645338,222.74899195645338,224.33894216888473,222.0012023313208,623810,MSFT
2021-06-29,220.6452065945873,220.6452065945873,222.5045919303955,218.4599055773544,419070,MSFT
2021-06-30,212.58188905914986,212.58188905914986,213.84972443955442,210.77476126971172,376500,MSFT
2021-07-01,208.9363036478958,208.9363036478958,210.43939406469454,208.82413137117356,787085,MSFT
2021-07-02,206.93438375224827,206.93438375224827,207.06834162714568,206.10611628791764,1515053,MSFT
2021-07-05,218.6422252404525,218.6422252404525,220.0102844516467,218.2267515642523,1781503,MSFT
2021-07-06,219.20718253063183,219.20718253063183,225.6985119348249,219.19326162149767,1328438,MSFT
2021-07-07,217.45750119502614,217.45750119502614,220.12927563909105,215.91702188219094,987000,MSFT
2021-07-08,218.42734546066734,218.42734546066734,223.87775517006247,213.99028099240985,1466513,MSFT
2021-07-09,215.81012881502377,215.81012881502377,218.7587255202913,212.80455917900085,-225156,MSFT
2021-07-12,214.32370808546025,214.32370808546025,215.50574485123502,213.546935771192,-35182,MSFT
2021-07-13,209.0308608673117,209.0308608673117,214.99609319205828,205.79115506573416,352808,MSFT
2021-07-14,206.55834845618855,206.55834845618855,208.84762582197078,205.36179809362633,1384789,MSFT
2021-07-15,209.67622873246114,209.67622873246114,209.94433162330623,208.19417712573997,551274,MSFT
2021-07-16,210.70899569360103,210.70899569360103,214.38020400059065,208.83089655179552,1312744,MSFT
2021-07-19,215.07486068977502,215.07486068977502,215.70389171701154,213.44302326692858,442585,MSFT
2021-07-20,221.185020440324,221.185020440324,223.7529431143299,218.80707362356844,725681,MSFT
2021-07-21,220.28290707740356,220.28290707740356,221.54610541628685,219.90866007663794,1012282,MSFT
2021-07-22,223.63442304340768,223.63442304340768,228.7169435537873,221.27880675132647,580710,MSFT
2021-07-23,229.11883568693634,229.11883568693634,233.30766939085828,228.905532590555,1153567,MSFT
2021-07-26,231.45627333293248,231.45627333293248,231.68113393486334,229.1484850458406,1184330,MSFT
2021-07-27,229.42525198480965,229.42525198480965,230.00887870553112,225.62203024364476,930136,MSFT
2021-07-28,234.83878928173553,234.83878928173553,235.43364857689994,230.2014273823077,1186669,MSFT
2021-07-29,233.67795055779982,233.67795055779982,234.70607098525923,231.49180247364103,2421832,MSFT
2021-07-30,223.16701970053782,223.16701970053782,223.65851038906553,221.69616754559922,332216,MSFT
2021-08-02,224.05077272748724,224.05077272748724,227.89712871777914,221.7711701166988,758581,MSFT
2021-08-03,215.13359272252896,215.13359272252896,216.2870797669431,213.60707541416193,944575,MSFT
2021-08-04,215.57299883108868,215.57299883108868,218.32174604999972,214.36582233036322,1144854,MSFT
2021-08-05,223.89309563154364,223.89309563154364,227.30609471092203,223.4211687537858,1838757,MSFT
2021-08-06,229.92981156914493,229.92981156914493,230.36062431874788,228.2576434367294,1612469,MSFT
2021-08-09,224.7076135634874,224.7076135634874,225.36302866664892,223.34527322445982,1213295,MSFT
2021-08-10,215.3141211326929,215.3141211326929,217.65469093177484,209.92069702124343,1307792,MSFT
2021-08-11,211.25085248319115,211.25085248319115,213.60698910017007,210.09345863639913,495812,MSFT
2021-08-12,217.30110844298306,217.30110844298306,218.77237361603068,216.99065611153273,585807,MSFT
2021-08-13,215.62174240071195,215.62174240071195,215.9834358097797,214.43947601005937,2436290,MSFT
2021-08-16,215.7643331213565,215.7643331213565,217.13391906916607,215.2862265023793,1397018,MSFT
2021-08-17,216.8165205134003,216.8165205134003,218.01492100005083,215.58875314089596,1322787,MSFT
2021-08-18,214.17325767453428,214.17325767453428,215.31309244841918,213.54964607422863,736216,MSFT
2021-08-19,216.43671721568828,216.43671721568828,217.08408767389164,216.37421854461786,335835,MSFT
2021-08-20,213.84772774677998,213.84772774677998,215.59976828600554,211.76202388000317,1541164,MSFT
2021-08-23,223.63673369646645,223.63673369646645,225.1429319384509,223.28336682117776,448941,MSFT
2021-08-24,221.76464161499942,221.76464161499942,222.60061981125705,221.19394946420772,954754,MSFT
2021-08-25,220.24860642494886,220.24860642494886,220.86084466516894,219.8992164144811,860986,MSFT
2021-08-26,215.86485432783712,215.86485432783712,216.5552119051376,211.4641338620924,786172,MSFT
2021-08-27,216.34283274903558,216.34283274903558,216.5152083082695,214.30689995901176,770452,MSFT
2021-08-30,216.89940334653784,216.89940334653784,220.85090286905103,215.0873017016046,1206870,MSFT
2021-08-31,212.8639159722068,212.8639159722068,215.00213261102095,209.78632448990248,588689,MSFT
2021-09-01,215.47479107849202,215.47479107849202,217.9605125550098,214.06655805851727,1060181,MSFT
2021-09-02,217.47721370952488,217.47721370952488,219.28789531194326,217.0603803899329,402787,MSFT
2021-09-03,218.6314009712912,218.6314009712912,220.70090798702049,217.88057815145646,1914492,MSFT
2021-09-06,218.15330932688425,218.15330932688425,218.61032613992796,216.14348255601732,-125507,MSFT
2021-09-07,220.83448748853957,220.83448748853957,221.10909445782278,220.16805310884678,1084790,MSFT
2021-09-08,223.34834288857198,223.34834288857198,223.49518833776105,222.1750004763043,1351116,MSFT
2021-09-09,219.3431231711747,219.3431231711747,219.7469117344121,215.43517910247667,1350160,MSFT
2021-09-10,216.7827246477344,216.7827246477344,218.3350265880062,216.72162379438672,957440,MSFT
2021-09-13,213.79330740098854,213.79330740098854,214.90328066079235,211.89752840392973,594766,MSFT
2021-09-14,210.46537684146764,210.46537684146764,210.98160224143822,210.37342494200718,668317,MSFT
2021-09-15,210.0941227308627,210.0941227308627,211.6542877460486,208.59004433830455,732710,MSFT
2021-09-16,206.59383924137435,206.59383924137435,210.5062435135601,206.1022223513878,1513621,MSFT
2021-09-17,205.27010695287515,205.27010695287515,207.58941712735694,204.75473726406503,1050634,MSFT
2021-09-20,207.45402334472587,207.45402334472587,210.33516189839528,206.51418422401497,481292,MSFT
2021-09-21,209.06083341593734,209.06083341593734,209.82705060535525,208.44723953999537,1280020,MSFT
2021-09-22,210.91609267846587,210.91609267846587,214.8641927172424,210.15110239506936,648064,MSFT
2021-09-23,211.05439983221763,211.05439983221763,212.3912927131067,210.4871325967915,1637553,MSFT
2021-09-24,211.3685666667136,211.3685666667136,213.74593518719072,210.75703587642545,1147733,MSFT
2021-09-27,212.28718174264668,212.28718174264668,215.14757491258356,208.37018662041922,415469,MSFT
2021-09-28,208.01028403909282,208.01028403909282,208.53502272589108,206.8199004666108,1196421,MSFT
2021-09-29,207.07635212634793,207.07635212634793,207.52087990657836,201.55129291532867,1879104,MSFT
2021-09-30,209.8643141004257,209.8643141004257,210.22254093853883,207.70927440225043,616391,MSFT
2021-10-01,202.8114176875326,202.8114176875326,203.49082970402335,202.63690112680453,1363488,MSFT
2021-10-04,203.17678403511357,203.17678403511357,203.34253456862223,200.12874641439456,416432,MSFT
2021-10-05,201.73325189609204,201.73325189609204,203.05022854439056,200.3427005982454,606657,MSFT
2021-10-06,200.13885977858013,200.13885977858013,203.04116183569656,200.09327427418262,844663,MSFT
2021-10-07,207.42432883285855,207.42432883285855,208.37672729540276,206.91676810486683,821223,MSFT
2021-10-08,212.36318840850598,212.36318840850598,212.72020977137387,211.17549043498371,2080241,MSFT
2021-10-11,214.06030587903518,214.06030587903518,216.8172293503774,212.76546468192998,1354772,MSFT
2021-10-12,214.4767766449875,214.4767766449875,214.93433565134612,214.45704016619632,1050710,MSFT
2021-10-13,211.74557853172436,211.74557853172436,212.64085228046537,209.54642128909094,541319,MSFT
2021-10-14,209.32667018975712,209.32667018975712,210.45358232676122,206.4166408735492,1429919,MSFT
2021-10-15,213.39112960451408,213.39112960451408,214.11272659920886,213.36536101447595,1725818,MSFT
2021-10-18,217.16274611830048,217.16274611830048,221.58059019560682,216.6303251584744,696460,MSFT
2021-10-19,220.48096933672124,220.48096933672124,220.66102211605312,218.7233041232794,257724,MSFT
2021-10-20,218.41474038257465,218.41474038257465,219.26718641088212,216.5881736198461,950167,MSFT
2021-10-21,219.30817305171038,219.30817305171038,220.06427336305853,219.19408050555506,1262839,MSFT
2021-10-22,226.353930204399,226.353930204399,229.1345468108285,225.33738735445348,741232,MSFT
2021-10-25,228.82756816367478,228.82756816367478,230.26131873325198,227.02040132652496,1277008,MSFT
2021-10-26,224.72821573162116,224.72821573162116,227.46877531054074,223.67857840393384,896307,MSFT
2021-10-27,233.0934605033266,233.0934605033266,234.18906853889675,232.19872194412955,365546,MSFT
2021-10-28,237.54710258815905,237.54710258815905,240.1310197863603,236.87665035553388,1271145,MSFT
2021-10-29,245.7915661360254,245.7915661360254,246.94660906072033,243.31490976788717,396801,MSFT
2021-11-01,243.60089045396464,243.60089045396464,244.580162109626,239.31223194166725,1613742,MSFT
2021-11-02,237.53973091956442,237.53973091956442,240.7178200991809,236.09535064718463,1235583,MSFT
2021-11-03,241.63238590710517,241.63238590710517,242.71939033926898,239.1773786964845,1380256,MSFT
2021-11-04,241.7195254050021,241.7195254050021,242.72846637931528,240.83450911462847,195683,MSFT
2021-11-05,246.02507169255534,246.02507169255534,246.60234201021885,245.76137818503844,1177811,MSFT
2021-11-08,248.14574106851094,248.14574106851094,250.34161489214173,246.1388142458178,728863,MSFT
2021-11-09,242.32671997936714,242.32671997936714,247.8886966649688,240.554506652475,1094965,MSFT
2021-11-10,235.30296694226567,235.30296694226567,238.38648442721538,234.05535508620028,1279075,MSFT
2021-11-11,233.90042351474776,233.90042351474776,237.83985959518466,231.04238311618982,896840,MSFT
2021-11-12,224.3048084277028,224.3048084277028,226.002823896111,223.09440323240926,883,MSFT
2021-11-15,220.28823552218194,220.28823552218194,223.45551115926358,217.5679411387694,1221179,MSFT
2021-11-16,222.402937304153,222.402937304153,223.3211843330364,219.81870184340931,889533,MSFT
2021-11-17,225.79561519491,225.79561519491,226.31867346280015,221.7386734931687,1423695,MSFT
2021-11-18,231.82493278845595,231.82493278845595,236.13178973461865,229.31819671939243,1231334,MSFT
2021-11-19,236.62953061172172,236.62953061172172,240.6417857704969,234.2239249032426,1345984,MSFT
2021-11-22,242.78207024995467,242.78207024995467,243.28045799950254,239.2167321277043,502165,MSFT
2021-11-23,247.43620097374443,247.43620097374443,252.20416335963648,243.7922042245776,1502458,MSFT
2021-11-24,246.40111696866842,246.40111696866842,250.066940524427,246.20364944374455,1824720,MSFT
2021-11-25,246.4027713249499,246.4027713249499,250.22554410428498,242.58687950264016,1450772,MSFT
2021-11-26,241.94990779044218,241.94990779044218,242.912717716909,240.86644899923473,1479313,MSFT
2021-11-29,242.27043987563235,242.27043987563235,244.13266240126734,240.69677851562128,1407945,MSFT
2021-11-30,242.7144530666811,242.7144530666811,245.3326405511535,238.5884267402677,389492,MSFT
2021-12-01,240.60363482899788,240.60363482899788,241.86282658318981,235.90771400216497,910878,MSFT
2021-12-02,238.0340571709308,238.0340571709308,238.98844586462067,237.30148042262252,374247,MSFT
2021-12-03,245.43482791746982,245.43482791746982,249.36336452332412,243.22863157654126,-47894,MSFT
2021-12-06,249.34039999755151,249.34039999755151,252.39742315508983,248.49623101931536,857737,MSFT
2021-12-07,247.627898220406,247.627898220406,249.7454267265968,247.26100825435034,696737,MSFT
2021-12-08,250.8892044772896,250.8892044772896,253.27134839788073,246.85929867336782,316267,MSFT
2021-12-09,251.0803987419018,251.0803987419018,252.29328079827576,249.01461854506292,1464078,MSFT
2021-12-10,258.690114659785,258.690114659785,264.31940106534415,257.4054025607711,1091498,MSFT
2021-12-13,253.37097987837828,253.37097987837828,254.17533611315758,253.11669218612005,917375,MSFT
2021-12-14,251.56232793505586,251.56232793505586,254.48967992310983,250.3219810980522,824184,MSFT
2021-12-15,250.47498825031835,250.47498825031835,251.19928508212763,249.00473491295654,152085,MSFT
2021-12-16,246.707682617531,246.707682617531,247.65374527635572,246.36166981839602,498035,MSFT
2021-12-17,245.16181211981308,245.16181211981308,245.54952720273977,240.93487733634007,233544,MSFT
2021-12-20,246.4721773879012,246.4721773879012,249.56720083803066,245.75070302620705,1432281,MSFT
2021-12-21,241.33351956269306,241.33351956269306,243.62833165959026,236.4630543562142,1637092,MSFT
2021-12-22,241.53909743316385,241.53909743316385,243.24062695109802,239.90825076646365,471076,MSFT
2021-12-23,242.95949585814662,242.95949585814662,247.4201441668771,241.88383012215357,1593525,MSFT
2021-12-24,241.66529143127454,241.66529143127454,245.3572730977327,240.447175157777,1366766,MSFT
2021-12-27,234.54774830732316,234.54774830732316,238.99880622845276,231.9068649295036,1529042,MSFT
2021-12-28,239.8653291734075,239.8653291734075,240.59448413223652,237.03583010728252,1173266,MSFT
2021-12-29,236.36196234648196,236.36196234648196,243.76320870892266,233.79067809744993,901593,MSFT
2021-12-30,234.57573684010924,234.57573684010924,234.79662685088516,232.0605819048899,415102,MSFT
2021-12-31,237.90488710616359,237.90488710616359,238.8975869876899,236.27548329324156,725334,MSFT
2022-01-03,241.75750938744255,241.75750938744255,242.5288895137924,241.30764392745627,1391603,MSFT
2022-01-04,247.31211891638694,247.31211891638694,251.15640198809436,246.65990386572972,569800,MSFT
2022-01-05,234.66076218668513,234.66076218668513,234.8728897437567,230.87541585884276,749009,MSFT
2022-01-06,232.68232304585737,232.68232304585737,236.7865282676818,230.75227402743505,878540,MSFT
2022-01-07,234.02307072930515,234.02307072930515,236.08975611904657,233.70620436984768,1185708,MSFT
2022-01-10,232.082785673339,232.082785673339,232.42361546501516,231.9711137234609,978226,MSFT
2022-01-11,235.99696274041887,235.99696274041887,236.8320561710266,234.3228480931148,1078188,MSFT
2022-01-12,227.91595338452933,227.91595338452933,230.94313957084594,226.66489776693516,554370,MSFT
2022-01-13,215.0729498962387,215.0729498962387,215.9216734861103,214.88867414866954,1323667,MSFT
2022-01-14,212.4481887238911,212.4481887238911,214.90826043495804,211.91088840828868,678006,MSFT
2022-01-17,213.7379677657406,213.7379677657406,214.26285534268467,210.8375505684602,544802,MSFT
2022-01-18,207.62842969598907,207.62842969598907,209.28008660826345,207.2282815812892,401448,MSFT
2022-01-19,206.68587504722208,206.68587504722208,208.6194740274676,205.6078547772524,1141670,MSFT
2022-01-20,206.45059256835418,206.45059256835418,208.4364651794013,206.3858916812933,895767,MSFT
2022-01-21,208.6462605553753,208.6462605553753,210.12236917296534,207.29488843180098,1319994,MSFT
2022-01-24,208.80171545318956,208.80171545318956,209.35199718991785,207.80152660318484,1248669,MSFT
2022-01-25,214.35767466995205,214.35767466995205,216.86853669677208,212.9672409434514,1350054,MSFT
2022-01-26,221.85940434783114,221.85940434783114,226.11152313344223,219.86469777499673,836614,MSFT
2022-01-27,229.12746355159777,229.12746355159777,229.3282295622726,227.4453828359991,658119,MSFT
2022-01-28,229.40273115244273,229.40273115244273,231.69229780420096,225.24718078879755,999826,MSFT
2022-01-31,239.4244627288027,239.4244627288027,240.13984308925959,234.43883478449845,1750459,MSFT
2022-02-01,239.7577280341925,239.7577280341925,240.9505999084926,238.31302460349386,1935005,MSFT
2022-02-02,234.83438412698126,234.83438412698126,240.10756799350168,233.01804868211076,752891,MSFT
2022-02-03,233.24989484972164,233.24989484972164,234.28172334792313,232.86970662855762,1566248,MSFT
2022-02-04,231.27319695491997,231.27319695491997,231.63741423184342,228.26210906094133,1076561,MSFT
2022-02-07,226.44174654742702,226.44174654742702,227.48777684867895,225.03844387802664,729403,MSFT
2022-02-08,228.182283387777,228.182283387777,231.3725206369182,223.8629425368801,1057783,MSFT
2022-02-09,228.2263363055935,228.2263363055935,231.21114928251507,224.8979716489573,723894,MSFT
2022-02-10,226.98369562136568,226.98369562136568,231.47884641473783,226.805468091083,1810645,MSFT
2022-02-11,214.78754523272065,214.78754523272065,219.97576408844085,214.3661438078422,302719,MSFT
2022-02-14,208.80472690991976,208.80472690991976,211.1436016302487,207.32056134361068,1884288,MSFT
2022-02-15,207.43674911119606,207.43674911119606,209.62239736735435,207.13185957343086,1396432,MSFT
2022-02-16,211.99037018555623,211.99037018555623,212.26218204503186,211.09810323922426,2043190,MSFT
2022-02-17,209.46762836998303,209.46762836998303,210.26233214166533,206.45152437509364,1897827,MSFT
2022-02-18,208.46532976837003,208.46532976837003,210.65416983048988,206.93496635757788,839828,MSFT
2022-02-21,210.5930641506748,210.5930641506748,213.1120707450152,209.40923345363836,1147153,MSFT
2022-02-22,213.07676889000132,213.07676889000132,215.0424688452829,212.20611458695228,1446771,MSFT
2022-02-23,215.02761730666762,215.02761730666762,218.93314316942084,212.85386683118762,474891,MSFT
2022-02-24,216.02510712099274,216.02510712099274,217.81184058945598,214.12850990174195,895140,MSFT
2022-02-25,222.47307082949789,222.47307082949789,223.58876793188298,222.34225525694507,1735864,MSFT
2022-02-28,219.98932291802961,219.98932291802961,221.86724385530889,219.45345562245114,1330540,MSFT
2022-03-01,224.43377792294203,224.43377792294203,225.56444155805818,223.7324583257936,921043,MSFT
2022-03-02,228.1427973590875,228.1427973590875,229.0784250581796,226.04496981394456,1204785,MSFT
2022-03-03,229.4306838864515,229.4306838864515,231.39149006492357,226.50636923254265,308872,MSFT
2022-03-04,230.49161093645495,230.49161093645495,233.0894507412722,229.45763161102417,819668,MSFT
2022-03-07,230.2234267251991,230.2234267251991,233.97354286570808,229.6431303055959,862426,MSFT
2022-03-08,222.8658998564183,222.8658998564183,223.20331124973052,222.2189413919229,1239947,MSFT
2022-03-09,223.5262249173018,223.5262249173018,224.39553703015153,222.35268418112045,1191049,MSFT
2022-03-10,220.06959300457078,220.06959300457078,220.1562863289115,217.60958571137763,1625648,MSFT
2022-03-11,219.47889572158644,219.47889572158644,219.6013180895546,216.2925718081597,1393731,MSFT
2022-03-14,216.19982337797694,216.19982337797694,217.92383051594012,212.6281112741914,1480756,MSFT
2022-03-15,215.63444935883027,215.63444935883027,215.88341135449767,215.53279830701422,-203479,MSFT
2022-03-16,219.45863505192654,219.45863505192654,221.38880784738595,217.5256856475029,1055782,MSFT
2022-03-17,216.37196012017483,216.37196012017483,218.87211097670183,215.64777044942667,-586653,MSFT
2022-03-18,212.68220513288122,212.68220513288122,212.9104779001724,211.4736146479772,98485,MSFT
2022-03-21,213.08562598791968,213.08562598791968,214.2040722839814,213.07501711887556,1460031,MSFT
2022-03-22,218.00034134643428,218.00034134643428,218.7387873777145,214.7022257129052,1230429,MSFT
2022-03-23,218.76695258504364,218.76695258504364,221.26620522937606,216.22442109802077,1200116,MSFT
2022-03-24,221.27429379410907,221.27429379410907,222.86367331131183,221.27269787387178,597669,MSFT
2022-03-25,231.6545354768061,231.6545354768061,231.94032508994266,231.61229281240765,633813,MSFT
2022-03-28,235.5635760385054,235.5635760385054,240.46069864896225,230.60995470775356,1164276,MSFT
2022-03-29,228.83661846213678,228.83661846213678,228.96133941868177,227.02759513839555,935219,MSFT
2022-03-30,229.6961497617922,229.6961497617922,230.42946110144695,226.8555061782326,725199,MSFT
2022-03-31,226.93616961524046,226.93616961524046,230.47873625948,226.3811198244692,922461,MSFT
2022-04-01,216.83660235926837,216.83660235926837,218.59222075417551,215.5062428739376,296407,MSFT
2022-04-04,218.74385292345144,218.74385292345144,219.0784903667859,216.23580583590677,2055289,MSFT
2022-04-05,218.84980885117798,218.84980885117798,223.96669986303655,218.83598059143074,1706797,MSFT
2022-04-06,218.3805729742903,218.3805729742903,222.31860400931475,218.07790826802534,462201,MSFT
2022-04-07,211.7380385204893,211.7380385204893,212.9742068578897,209.86512479699672,1177739,MSFT
2022-04-08,214.37845464379163,214.37845464379163,214.561209155368,214.2781648987395,1488720,MSFT
2022-04-11,217.90223836261816,217.90223836261816,220.19901887208707,216.71442631940667,773587,MSFT
2022-04-12,215.76893634888611,215.76893634888611,216.64934542812784,212.85129245046156,921152,MSFT
2022-04-13,214.0862141447473,214.0862141447473,214.12146987603526,213.4721831518127,1098187,MSFT
2022-04-14,210.2331321730585,210.2331321730585,211.05781810973,209.87113508172513,836019,MSFT
2022-04-15,202.98060603624646,202.98060603624646,204.57766821746677,201.13239644828195,1535018,MSFT
2022-04-18,201.74058681344994,201.74058681344994,206.5933996068282,201.59816022678635,643267,MSFT
2022-04-19,203.94868399134327,203.94868399134327,206.74415610783592,203.76320129660212,415811,MSFT
2022-04-20,205.57013260848956,205.57013260848956,208.254132878955,204.0656941618088,35188,MSFT
2022-04-21,203.8462907917714,203.8462907917714,206.03243353590932,201.41994349427705,626936,MSFT
2022-04-22,204.54829524592392,204.54829524592392,204.88607813223592,204.40302071531977,1052093,MSFT
2022-04-25,205.70082750399595,205.70082750399595,207.20397211977348,203.76545740598152,1149681,MSFT
2022-04-26,207.18528116058025,207.18528116058025,209.02409876586685,206.5115728770616,1549924,MSFT
